Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),cluster,PC1,PC2,PC3
59,Female,44.0,1.56,165.0,141.0,67.0,1.1,Mixed,24.9,4.2,7,Advanced,18.0,8.0,0.7551020408163265,6.040816326530612,292.4,3,1.901252999580686,-1.883139010255687,-2.66311902866344
30,Male,64.3,1.67,179.0,153.0,75.0,1.08,Mixed,24.4,4.5,5,Intermediate,23.1,8.0,0.75,6.0,416.7,0,0.5636549721972427,0.5623582461628195,-0.3793892924721304
49,Male,65.8,1.6,177.0,162.0,74.0,0.58,HIIT,26.3,2.8,3,Beginner,25.8,9.5,0.8543689320388349,8.116504854368932,309.8,1,-1.9422018139578288,-0.5264181726616404,-0.2458974776739221
56,Male,54.5,1.74,160.0,135.0,78.0,0.37,Strength,25.8,3.2,2,Beginner,18.0,6.0,0.6951219512195121,4.170731707317072,84.1,1,-2.1694157661084557,-2.7297582446497306,-1.3605878013435464
49,Male,56.7,1.67,166.0,152.0,70.0,0.6,HIIT,28.9,2.8,3,Beginner,20.5,9.5,0.8541666666666666,8.114583333333332,276.1,1,-1.681774115506755,-1.4164709772093504,-1.2080721458741757
21,Female,65.4,1.85,205.0,162.0,63.0,1.39,Strength,21.0,4.3,4,Intermediate,19.1,6.0,0.6971830985915493,4.183098591549296,380.3,0,1.3466522818236546,2.6786460220980737,-0.2152093970226401
47,Female,87.6,1.8,173.0,148.0,73.0,0.9,Mixed,34.6,3.8,4,Intermediate,27.1,8.0,0.75,6.0,473.0,1,-0.8991980653959658,-0.9363108204908646,2.0092864639377668
54,Female,85.1,1.66,165.0,151.0,75.0,0.68,HIIT,34.3,2.8,3,Beginner,30.7,9.5,0.8444444444444444,8.022222222222222,464.2,1,-2.3022201117460144,-1.7519243777785363,1.7917607005906673
40,Male,71.1,1.75,174.0,158.0,65.0,0.95,HIIT,18.5,3.3,4,Advanced,23.2,9.5,0.8532110091743119,8.105504587155963,547.5,3,0.5924798618243663,0.013609174158686507,0.32415990977253173
56,Male,70.3,1.64,166.0,136.0,66.0,0.82,Strength,23.6,3.5,3,Intermediate,26.1,6.0,0.7,4.199999999999999,242.1,1,-0.016258751652209136,-2.0449954617074515,0.2933065627138445
32,Female,73.7,1.68,192.0,140.0,77.0,0.34,Yoga,28.7,3.5,3,Beginner,26.0,3.0,0.5478260869565217,1.643478260869565,41.2,2,-2.326202936431798,0.23672583620436624,0.5318066216824615
46,Female,81.6,1.64,172.0,156.0,63.0,0.71,HIIT,16.0,3.2,5,Advanced,30.2,9.5,0.8532110091743119,8.105504587155963,469.6,3,0.7363163277140934,-0.39347600765891316,1.463731783293698
53,Male,66.0,1.76,156.0,133.0,65.0,0.92,Mixed,17.1,4.2,5,Advanced,21.4,8.0,0.7472527472527473,5.978021978021978,363.0,3,1.7948161245599055,-2.2383801297255896,-0.08779278043702195
30,Male,76.9,1.82,198.0,179.0,73.0,0.31,HIIT,26.4,2.6,2,Beginner,23.1,9.5,0.848,8.056,192.0,2,-3.0754811126712562,1.8857344193877958,0.8080298341324985
49,Male,70.1,1.76,170.0,130.0,56.0,1.32,Cardio,12.8,3.1,7,Expert,22.6,7.0,0.6491228070175439,4.543859649122807,420.5,3,3.2416158740799546,-1.2261099038411154,0.29640760158326074
24,Male,76.3,1.77,194.0,152.0,74.0,0.46,Cardio,21.4,2.9,2,Beginner,24.3,7.0,0.65,4.55,159.7,2,-2.1581575410304747,1.2022342794873166,0.787120518518873
39,Female,104.9,1.77,181.0,131.0,71.0,1.01,Yoga,20.6,4.6,6,Advanced,34.0,3.0,0.5454545454545454,1.6363636363636362,176.7,3,1.5231236700275788,-0.31137656254676244,3.8845632880234393
45,Male,72.6,1.74,171.0,137.0,58.0,1.14,Strength,8.0,4.0,5,Expert,24.1,6.0,0.6991150442477876,4.1946902654867255,347.2,3,2.9753724759702496,-0.762173289511308,0.5687045591128017
19,Male,50.5,1.57,205.0,156.0,64.0,1.03,Cardio,16.9,3.5,7,Advanced,20.6,7.0,0.6524822695035462,4.567375886524824,237.6,0,1.6538086661587832,2.608265125233513,-1.9817180903827583
59,Female,66.3,1.85,165.0,149.0,64.0,0.71,HIIT,26.8,2.9,4,Advanced,19.4,9.5,0.8415841584158416,7.995049504950495,376.4,1,-0.3291590635522204,-1.8750509375125732,-0.07045200045102734
23,Female,100.4,1.86,199.0,178.0,57.0,1.31,HIIT,17.5,3.6,7,Expert,29.0,9.5,0.852112676056338,8.095070422535212,1064.7,0,2.2984328515623056,3.0951569970562836,3.179807440002187
45,Female,56.4,1.66,187.0,155.0,81.0,0.25,Strength,25.9,2.4,2,Beginner,20.6,6.0,0.6981132075471698,4.188679245283018,59.1,1,-3.385673121737307,-0.32519784815560676,-1.311947159573643
45,Male,71.9,1.64,172.0,135.0,68.0,0.54,Cardio,26.6,2.4,3,Beginner,26.7,7.0,0.6442307692307693,4.509615384615385,175.1,1,-1.6389665656699157,-1.452433063494252,0.4105289357953446
37,Male,64.5,1.74,189.0,159.0,70.0,1.08,Mixed,17.2,4.3,3,Intermediate,21.3,8.0,0.7478991596638656,5.983193277310924,416.8,0,0.6307623840143809,0.9073116552222599,-0.3540272044532335
47,Male,57.0,1.74,162.0,130.0,56.0,1.54,Strength,9.7,4.4,5,Expert,18.9,6.0,0.6981132075471698,4.188679245283018,367.7,3,3.975400305544694,-1.450705455610105,-1.0142027300954997
28,Male,72.8,1.66,195.0,165.0,73.0,0.67,Mixed,14.0,4.3,3,Intermediate,26.4,8.0,0.7540983606557377,6.032786885245901,294.3,2,-0.1298957360523414,1.7917614582509471,0.486426010646421
45,Female,51.9,1.55,186.0,167.0,61.0,1.14,HIIT,13.1,3.5,7,Expert,21.5,9.5,0.848,8.056,476.6,0,2.403560260801911,0.8726798096223841,-1.822234957326326
42,Female,75.2,1.71,173.0,150.0,81.0,0.62,Mixed,28.5,3.8,2,Beginner,25.7,8.0,0.75,6.0,279.7,1,-2.1821767034903337,-0.8071316649430795,0.7269083241850322
56,Male,78.3,1.74,172.0,141.0,69.0,1.09,Strength,16.2,3.7,7,Advanced,26.0,6.0,0.6990291262135923,4.194174757281553,358.0,3,2.035385774181456,-1.246730929478871,1.1549772996080745
50,Male,80.4,1.75,163.0,127.0,60.0,0.75,Cardio,15.4,3.1,7,Expert,26.2,7.0,0.6504854368932039,4.553398058252427,274.6,3,1.9508593828268623,-1.8809847319769541,1.3457357193871786
18,Male,67.4,1.71,205.0,166.0,74.0,0.55,Strength,18.4,3.1,5,Intermediate,22.9,6.0,0.7022900763358778,4.213740458015267,156.2,2,-0.8422563538963977,2.697181470521491,-0.1611637559398844
44,Female,73.1,1.65,174.0,124.0,64.0,1.13,Yoga,15.6,4.8,6,Expert,26.7,3.0,0.5454545454545454,1.6363636363636362,135.2,3,2.8154414229202387,-1.049930933558109,0.6062424317456251
30,Male,64.3,1.78,186.0,134.0,70.0,0.66,Yoga,23.1,3.9,3,Beginner,20.3,3.0,0.5517241379310345,1.6551724137931034,70.2,1,-0.647269125049492,0.04580515169347864,-0.3520417631227166
58,Female,51.2,1.69,159.0,135.0,64.0,1.18,Mixed,12.9,4.5,7,Expert,18.0,8.0,0.7473684210526316,5.978947368421053,361.2,3,3.31839815185974,-2.093398375908626,-1.6779796289105662
20,Male,71.6,1.63,200.0,179.0,61.0,1.05,HIIT,9.7,3.8,7,Expert,26.8,9.5,0.8489208633093526,8.06474820143885,606.3,0,2.3513095511697397,3.292090504945368,0.3381028766027576
56,Female,68.1,1.66,163.0,133.0,77.0,0.83,Cardio,23.7,3.3,3,Beginner,24.7,7.0,0.6511627906976745,4.558139534883721,257.6,1,-0.9536133525432036,-2.4201878055646064,0.0330660262889132
23,Female,48.9,1.51,197.0,165.0,68.0,1.17,Mixed,28.5,4.6,3,Intermediate,21.6,8.0,0.751937984496124,6.015503875968992,344.2,0,0.07368000461407805,2.0740770734084437,-2.187955977324949
25,Male,50.0,1.66,197.0,157.0,66.0,0.57,Strength,17.4,3.1,5,Intermediate,18.1,6.0,0.6946564885496184,4.16793893129771,118.8,0,-0.06112767558099435,1.6916754341538016,-2.0017189921333087
44,Female,55.1,1.75,177.0,129.0,70.0,0.77,Yoga,27.5,4.0,3,Beginner,18.0,3.0,0.5514018691588785,1.6542056074766354,70.2,1,-0.5892856558090307,-1.3021610322696042,-1.3035395814555357
26,Female,71.1,1.71,194.0,146.0,58.0,0.77,Cardio,25.3,3.0,3,Beginner,24.2,7.0,0.6470588235294118,4.529411764705882,248.0,2,-0.5918146927093555,1.076161398673267,0.23331846220640656
54,Male,102.7,1.83,164.0,122.0,71.0,0.44,Yoga,26.2,3.4,2,Beginner,30.6,3.0,0.5483870967741935,1.6451612903225803,74.3,1,-1.5656593716462337,-2.6755202173424055,3.5116075514387757
50,Female,64.1,1.65,172.0,141.0,82.0,0.86,Cardio,22.5,2.9,3,Intermediate,23.4,7.0,0.6555555555555556,4.588888888888889,253.0,1,-1.2902034213526956,-1.4495476265165577,-0.4407337222385177
59,Male,67.4,1.73,163.0,132.0,74.0,0.71,Cardio,33.2,2.5,3,Intermediate,22.6,7.0,0.651685393258427,4.561797752808989,218.3,1,-1.8074514535442607,-2.7529213526566148,-0.02260221236799177
41,Female,74.0,1.76,181.0,127.0,62.0,1.34,Yoga,13.2,5.1,6,Expert,23.9,3.0,0.5462184873949579,1.638655462184874,162.5,3,3.5267864563376783,-0.36079106701462593,0.7036833492335296
32,Female,104.9,1.9,188.0,139.0,80.0,0.5,Yoga,26.9,3.4,3,Beginner,32.7,3.0,0.5462962962962963,1.6388888888888888,96.8,2,-2.211444043797555,0.12781050139908606,4.166124674505733
49,Female,77.5,1.69,168.0,136.0,64.0,0.89,Strength,16.6,4.3,4,Advanced,27.0,6.0,0.6923076923076923,4.153846153846153,286.5,3,1.434282281461978,-1.367127204708242,1.0293604141216515
49,Female,50.3,1.58,171.0,142.0,73.0,0.59,Strength,34.8,3.6,3,Beginner,20.3,6.0,0.7040816326530612,4.224489795918368,125.4,1,-1.8423282932231446,-1.5811761111493379,-1.9686290240086626
41,Male,75.1,1.76,178.0,138.0,64.0,1.4,Cardio,9.6,3.3,5,Advanced,24.1,7.0,0.6491228070175439,4.543859649122807,477.7,3,2.4436818325978447,-0.24011250220434793,0.7610779252578201
58,Male,88.3,1.87,152.0,123.0,56.0,0.97,Strength,13.5,3.7,7,Expert,25.3,6.0,0.6979166666666666,4.1875,358.7,3,3.117780211679303,-2.7835926538628675,2.193656180006829
29,Male,53.7,1.65,196.0,157.0,67.0,0.95,Strength,23.1,3.4,5,Intermediate,19.8,6.0,0.6976744186046512,4.186046511627907,213.6,0,0.25267588376078,1.4940276748535573,-1.5800305739432399
56,Female,84.1,1.76,165.0,138.0,75.0,0.41,Strength,29.1,2.7,3,Beginner,27.0,6.0,0.7,4.199999999999999,144.8,1,-2.2811665642949865,-2.3155317529742607,1.6291424395608796
19,Female,67.4,1.8,201.0,155.0,70.0,1.02,Cardio,28.7,3.3,4,Intermediate,20.7,7.0,0.648854961832061,4.541984732824427,312.3,2,-0.6739178651402175,2.064255411213834,-0.107283096263214
20,Male,57.1,1.78,203.0,184.0,82.0,0.83,HIIT,28.8,3.7,2,Beginner,18.0,9.5,0.8429752066115702,8.008264462809917,379.5,2,-2.4686366665578303,2.845904438762017,-1.1829454885990762
54,Male,69.6,1.69,162.0,149.0,75.0,0.8,HIIT,20.8,3.6,4,Intermediate,24.3,9.5,0.8505747126436781,8.080459770114942,449.9,1,-0.1552261744206171,-1.6925481483022173,0.20009024797823016
34,Male,61.4,1.61,193.0,161.0,68.0,0.37,Mixed,25.3,3.7,3,Beginner,23.7,8.0,0.744,5.952,135.2,2,-1.5053927650087706,0.9939353953125095,-0.7757448201614565
19,Male,67.1,1.67,205.0,185.0,74.0,0.44,HIIT,24.1,3.2,3,Beginner,24.0,9.5,0.8473282442748091,8.049618320610687,237.7,2,-2.2943487987992484,3.089779381853309,-0.2316081080632499
19,Female,62.4,1.73,195.0,134.0,59.0,1.09,Yoga,17.6,4.0,6,Advanced,20.9,3.0,0.5514705882352942,1.6544117647058825,112.5,0,2.1684307974906614,1.4408669292061453,-0.5836364833264297
45,Male,67.4,1.77,172.0,119.0,55.0,1.37,Yoga,15.9,4.7,5,Expert,21.5,3.0,0.5470085470085471,1.6410256410256412,151.5,3,3.4983403023964392,-1.310515467940671,0.054261617145156746
40,Female,83.7,1.71,183.0,149.0,70.0,1.01,Strength,21.7,3.5,5,Intermediate,28.5,6.0,0.6991150442477876,4.1946902654867255,354.6,3,0.4117319040021554,0.1488238618217985,1.6208923866543856
54,Male,69.5,1.64,167.0,145.0,78.0,0.38,Mixed,27.1,3.8,2,Beginner,25.8,8.0,0.7528089887640449,6.022471910112359,159.1,1,-2.1028881611536447,-1.8838269419522313,0.17284208295975514
49,Female,60.8,1.74,171.0,142.0,75.0,0.7,Strength,27.2,3.9,3,Beginner,20.2,6.0,0.6979166666666666,4.1875,178.2,1,-1.107955249447233,-1.438653078194573,-0.7144267381671187
50,Male,56.1,1.77,172.0,139.0,62.0,1.06,Strength,8.0,3.7,6,Expert,18.0,6.0,0.7,4.199999999999999,249.8,3,2.7740908666575,-0.9731354076376924,-1.1027886859307925
18,Male,60.0,1.72,193.0,172.0,58.0,1.28,HIIT,13.5,3.7,7,Expert,20.3,9.5,0.8444444444444444,8.022222222222222,616.1,0,2.696538775461867,2.808923100415853,-0.8622392413728052
36,Female,62.8,1.6,179.0,147.0,70.0,0.56,Strength,27.7,3.1,3,Beginner,24.6,6.0,0.7064220183486238,4.238532110091743,149.1,1,-1.6450315613520001,-0.2762903669507239,-0.5978194548948699
19,Female,59.3,1.66,198.0,163.0,58.0,1.25,Mixed,13.0,4.3,7,Expert,21.5,8.0,0.75,6.0,444.7,0,3.0203314517605953,2.7241493721138466,-0.9743337328116701
43,Male,66.7,1.77,181.0,164.0,67.0,1.08,HIIT,11.9,3.9,6,Expert,21.2,9.5,0.8508771929824561,8.083333333333334,582.3,0,2.006429981042215,0.6082093546680664,-0.10185073287948855
49,Female,51.4,1.54,160.0,139.0,77.0,1.15,Mixed,24.8,4.1,3,Beginner,21.6,8.0,0.7469879518072289,5.975903614457831,353.2,1,-0.14258768371461727,-1.9338161124610513,-1.833650856903597
23,Male,51.3,1.47,198.0,156.0,57.0,1.33,Strength,14.5,4.0,7,Advanced,23.7,6.0,0.7021276595744681,4.212765957446809,287.4,0,3.0390655607342394,2.273788277704478,-1.8726932625343582
49,Female,91.0,1.83,169.0,140.0,71.0,1.12,Strength,18.2,3.4,3,Intermediate,27.1,6.0,0.7040816326530612,4.224489795918368,430.6,3,0.33449458993958914,-1.289359583021544,2.3510657568865736
21,Male,71.9,1.73,202.0,184.0,81.0,0.63,HIIT,22.2,2.8,2,Beginner,24.0,9.5,0.8512396694214877,8.086776859504132,366.3,2,-2.7543556790267187,2.775099104402326,0.2862899506848355
28,Male,73.5,1.74,196.0,155.0,79.0,0.67,Cardio,27.2,2.8,3,Beginner,24.2,7.0,0.6495726495726496,4.547008547008547,223.9,2,-2.3158037021671225,1.1745322144892532,0.49123598545523
34,Male,57.1,1.57,194.0,177.0,76.0,0.5,HIIT,22.1,3.1,3,Intermediate,23.1,9.5,0.8559322033898306,8.131355932203391,232.2,2,-1.8287411087574674,1.5704861688116136,-1.2806222330042234
55,Male,67.7,1.75,159.0,123.0,55.0,0.99,Cardio,17.9,3.2,7,Expert,22.0,7.0,0.6538461538461539,4.576923076923077,306.8,3,2.6207921220372605,-2.4204473187236264,0.05116898797000933
41,Male,80.4,1.71,175.0,137.0,66.0,1.03,Cardio,19.6,3.4,6,Advanced,27.6,7.0,0.6513761467889908,4.559633027522936,377.6,3,1.3729536048734576,-0.5731631901743977,1.3467575631751492
22,Male,62.4,1.52,198.0,179.0,73.0,0.81,HIIT,23.7,3.1,3,Beginner,27.0,9.5,0.848,8.056,407.2,2,-1.564364008876913,2.5071520454670453,-0.65267359162723
51,Male,104.9,1.82,176.0,145.0,73.0,0.96,Strength,22.2,3.2,3,Intermediate,32.2,6.0,0.6990291262135923,4.194174757281553,430.4,2,-0.49552718582463867,-0.9546664785783546,3.808818244284509
23,Male,76.0,1.7,199.0,166.0,66.0,0.88,Mixed,22.8,4.5,5,Intermediate,26.4,8.0,0.7518796992481203,6.015037593984962,402.3,0,0.6295337516004038,2.364093679849516,0.820740821025996
39,Female,59.2,1.64,182.0,147.0,66.0,0.92,Strength,32.5,3.4,4,Intermediate,22.0,6.0,0.6982758620689655,4.189655172413794,228.2,1,-0.5284743003303659,-0.15369170508387628,-0.990643899446141
28,Female,55.0,1.64,198.0,152.0,65.0,1.1,Cardio,21.3,3.6,4,Advanced,20.4,7.0,0.6541353383458647,4.578947368421053,277.0,0,0.6526550372706417,1.5272805165518437,-1.4768175432979533
33,Female,60.8,1.48,185.0,131.0,65.0,0.54,Yoga,27.9,3.6,5,Intermediate,27.8,3.0,0.55,1.65,54.2,1,-0.27311537954426873,-0.20157016434687053,-0.7051937445571691
50,Male,62.7,1.74,176.0,151.0,76.0,0.4,Mixed,28.4,4.0,3,Beginner,20.7,8.0,0.75,6.0,150.5,1,-1.7465000411169183,-1.0266259969716964,-0.544132223357755
26,Male,79.3,1.71,203.0,161.0,65.0,0.68,Strength,32.4,3.5,2,Beginner,27.2,6.0,0.6956521739130435,4.173913043478261,225.1,2,-1.8514613905703374,1.8709106265943973,1.1045734864692478
23,Male,57.8,1.66,196.0,142.0,76.0,0.54,Yoga,22.7,3.4,3,Intermediate,21.0,3.0,0.55,1.65,51.5,2,-1.4035441201456815,1.0559367930814842,-1.139938718241377
33,Female,83.0,1.81,179.0,123.0,55.0,0.8,Yoga,13.3,3.9,7,Advanced,25.4,3.0,0.5483870967741935,1.6451612903225803,109.2,3,2.7018585654272886,-0.2939467961488064,1.5891529362285308
46,Female,47.0,1.54,175.0,150.0,75.0,0.97,Mixed,24.1,4.2,5,Intermediate,19.8,8.0,0.75,6.0,273.5,1,0.3762730391330031,-0.6237036643342809,-2.3567559921091314
20,Female,71.2,1.62,205.0,157.0,67.0,1.09,Cardio,24.4,3.8,5,Intermediate,27.1,7.0,0.6521739130434783,4.565217391304348,354.3,0,0.42411502701111004,2.46468166962592,0.2990479267262134
37,Female,48.5,1.59,185.0,128.0,58.0,0.76,Yoga,20.2,3.7,7,Advanced,19.1,3.0,0.5511811023622047,1.6535433070866143,60.9,0,1.870057328914881,-0.2520283043208079,-2.1733348043903096
53,Female,68.5,1.65,160.0,120.0,71.0,0.74,Yoga,28.5,3.6,5,Intermediate,25.1,3.0,0.550561797752809,1.651685393258427,83.7,1,-0.040683114566636196,-2.756222285806875,0.10174703861545153
36,Male,66.0,1.69,190.0,159.0,64.0,1.21,Mixed,8.0,4.9,6,Expert,23.2,8.0,0.753968253968254,6.031746031746032,481.7,0,3.157548358839165,1.387365140087439,-0.16880347075257704
43,Female,72.5,1.72,181.0,166.0,81.0,0.6,HIIT,25.9,2.9,2,Beginner,24.4,9.5,0.85,8.075,351.3,2,-2.6728942147771706,0.02025289713798795,0.3882051699886003
20,Male,60.7,1.65,205.0,170.0,66.0,1.37,Mixed,21.9,4.5,6,Expert,22.4,8.0,0.7482014388489209,5.985611510791367,497.8,0,1.8492887760870536,3.090566196840488,-0.8170944478508895
36,Male,56.6,1.59,190.0,148.0,71.0,0.63,Cardio,23.9,2.9,2,Beginner,22.3,7.0,0.6470588235294118,4.529411764705882,161.5,2,-1.7328963438019542,0.26900089454559156,-1.3205570374817965
37,Male,84.1,1.85,180.0,148.0,71.0,1.04,Strength,24.6,3.8,5,Intermediate,24.6,6.0,0.7064220183486238,4.238532110091743,370.7,3,0.4041802661991709,0.1022799496021797,1.6762822294784254
49,Female,72.2,1.9,176.0,142.0,61.0,0.51,Strength,17.7,3.0,4,Intermediate,20.0,6.0,0.7043478260869566,4.22608695652174,155.6,1,0.07225968248689758,-1.003854225201329,0.5503127169028001
24,Female,57.3,1.69,193.0,138.0,70.0,0.95,Yoga,21.4,4.5,5,Intermediate,20.0,3.0,0.5528455284552846,1.6585365853658538,90.3,0,0.8842219416616286,1.0308603361297457,-1.1544860312898697
58,Male,58.1,1.6,156.0,114.0,62.0,1.03,Yoga,19.1,4.3,5,Expert,22.6,3.0,0.5531914893617021,1.6595744680851063,99.3,3,2.2968412378520764,-3.1001233243729622,-0.986472586283098
50,Female,74.8,1.83,166.0,124.0,73.0,0.58,Yoga,30.2,3.5,3,Beginner,22.4,3.0,0.5483870967741935,1.6451612903225803,71.4,1,-1.4356142727417829,-2.37587160628225,0.766033632462334
57,Female,47.1,1.54,166.0,133.0,56.0,0.94,Strength,21.8,3.8,5,Advanced,20.0,6.0,0.7,4.199999999999999,186.0,3,1.794629391308552,-2.024329786064403,-2.294696766771153
56,Male,75.1,1.65,162.0,132.0,62.0,1.29,Strength,17.3,4.0,6,Advanced,27.7,6.0,0.7,4.199999999999999,406.9,3,2.7025059611731694,-1.9587862778049525,0.8771371236162631
35,Male,58.8,1.61,192.0,155.0,85.0,0.66,Cardio,24.9,2.9,3,Beginner,22.7,7.0,0.6542056074766355,4.579439252336448,177.7,2,-2.400965598482971,0.5918475435914059,-1.0610767768561544
57,Male,56.5,1.56,169.0,153.0,62.0,1.08,HIIT,15.8,3.4,7,Expert,23.1,9.5,0.8504672897196262,8.07943925233645,493.0,3,2.300383022162266,-1.044089066390151,-1.2345427810401737
18,Male,51.0,1.65,205.0,184.0,68.0,0.86,HIIT,14.8,3.3,3,Intermediate,18.7,9.5,0.8467153284671532,8.043795620437956,352.8,0,-0.3257495388082752,3.350883352334513,-1.9448871901426257
28,Male,82.0,1.59,199.0,136.0,59.0,1.04,Yoga,15.4,4.2,6,Expert,32.3,3.0,0.55,1.65,140.7,0,2.371110441038373,1.3630353962482864,1.6043935738591482
45,Female,95.3,1.68,169.0,133.0,67.0,0.82,Cardio,15.8,2.8,6,Advanced,33.7,7.0,0.6470588235294118,4.529411764705882,354.0,3,0.94689486038516,-1.2043931244177668,2.9246196410821264
42,Male,59.1,1.68,183.0,165.0,62.0,0.86,HIIT,21.5,3.3,3,Intermediate,20.9,9.5,0.8512396694214877,8.086776859504132,411.0,0,-0.0511993586442147,0.45061191718292604,-0.9872013603304667
40,Female,75.7,1.62,183.0,131.0,68.0,0.84,Yoga,26.3,4.6,2,Beginner,28.9,3.0,0.5478260869565217,1.643478260869565,104.5,1,-0.3661554518404066,-0.6336947507370025,0.8749307395837294
48,Female,63.8,1.64,166.0,150.0,61.0,0.91,HIIT,19.6,3.8,5,Advanced,23.6,9.5,0.8476190476190476,8.052380952380952,467.5,3,1.3707519383228348,-0.9761500695442626,-0.4550147031404796
47,Male,83.5,1.66,169.0,155.0,72.0,0.59,HIIT,26.3,3.2,2,Beginner,30.4,9.5,0.8556701030927835,8.128865979381443,400.5,1,-1.8257484466159464,-0.9936848414670394,1.67019268123384
59,Male,78.6,1.76,160.0,136.0,79.0,1.17,Strength,18.7,4.3,4,Intermediate,25.3,6.0,0.7037037037037037,4.222222222222222,388.3,3,0.8426292669790072,-2.3230054554738544,1.1808551194869683
52,Female,67.7,1.67,167.0,135.0,75.0,0.61,Cardio,30.5,3.0,2,Beginner,24.4,7.0,0.6521739130434783,4.565217391304348,188.5,1,-2.1682547155851353,-2.1481147669885714,-0.02653387519035212
24,Male,55.9,1.76,196.0,159.0,72.0,0.6,Strength,20.2,3.6,2,Beginner,18.0,6.0,0.7016129032258065,4.209677419354839,141.2,2,-1.3901971302110678,1.5829968018095468,-1.2881643808247616
33,Female,61.9,1.74,184.0,135.0,75.0,0.69,Yoga,29.3,3.4,3,Beginner,20.5,3.0,0.5504587155963303,1.651376146788991,70.5,1,-1.6232189514437616,-0.31203862595851023,-0.648626935011795
43,Male,72.7,1.74,184.0,165.0,55.0,0.82,HIIT,15.8,3.2,7,Expert,24.1,9.5,0.8527131782945736,8.10077519379845,482.9,0,1.9277032466213833,0.7767746891087204,0.49865023847084866
19,Male,82.0,1.82,195.0,156.0,65.0,0.92,Strength,24.4,4.2,5,Intermediate,24.8,6.0,0.7,4.199999999999999,316.8,0,0.5668623130814767,2.022173101856593,1.4218737000915518
18,Female,47.1,1.57,196.0,156.0,61.0,1.03,Strength,19.8,3.8,7,Advanced,19.1,6.0,0.7037037037037037,4.222222222222222,204.8,0,1.801560538881378,2.217314164428199,-2.3924258402027685
29,Female,56.2,1.63,186.0,147.0,55.0,1.47,Strength,20.1,4.4,7,Expert,21.1,6.0,0.7022900763358778,4.213740458015267,348.1,0,3.360921216887139,1.1062531185212474,-1.2897640173073797
22,Male,90.3,1.86,195.0,176.0,71.0,0.82,HIIT,17.0,3.3,5,Advanced,26.2,9.5,0.8467741935483871,8.044354838709678,595.7,2,0.02448458837347229,2.5440802723929385,2.2150980674090976
54,Male,50.5,1.65,162.0,150.0,78.0,0.54,HIIT,28.5,3.3,2,Beginner,18.5,9.5,0.8571428571428571,8.142857142857142,222.1,1,-2.1847299369284467,-2.020453874883062,-1.907182853325171
49,Male,51.6,1.45,179.0,127.0,64.0,0.83,Yoga,16.9,4.3,4,Intermediate,24.5,3.0,0.5478260869565217,1.643478260869565,70.4,3,1.3139986946615254,-1.2288807772340764,-1.7494665115060994
26,Female,79.8,1.66,191.0,150.0,55.0,1.23,Strength,15.5,4.1,6,Expert,29.0,6.0,0.6985294117647058,4.191176470588236,411.4,0,2.7397010247134417,1.598800618388481,1.2691486906596403
58,Male,73.3,1.69,161.0,147.0,69.0,0.67,HIIT,24.0,2.3,3,Beginner,25.5,9.5,0.8478260869565217,8.054347826086957,395.6,1,-1.3438330978588222,-2.173986880479303,0.5381842717145886
52,Male,53.3,1.45,162.0,120.0,69.0,0.75,Yoga,19.7,4.0,4,Intermediate,25.3,3.0,0.5483870967741935,1.6451612903225803,65.8,1,0.6857970000781003,-2.5227203607556468,-1.5157264734846805
36,Male,59.2,1.81,182.0,132.0,71.0,1.1,Yoga,16.6,4.2,4,Intermediate,18.0,3.0,0.5495495495495496,1.648648648648649,107.4,3,1.1636321060307793,-0.2611300255533475,-0.7900734469705564
33,Male,53.6,1.61,190.0,155.0,72.0,0.86,Strength,18.5,3.6,5,Intermediate,20.7,6.0,0.7033898305084746,4.220338983050848,194.5,0,0.30344777775226234,0.954518752398007,-1.5980741353890915
20,Female,94.5,1.71,203.0,137.0,55.0,1.09,Yoga,11.1,4.4,5,Expert,32.2,3.0,0.5540540540540541,1.6621621621621625,171.2,0,2.693163149676381,2.062535558850619,2.7507491618506172
37,Female,59.3,1.66,188.0,158.0,69.0,0.84,Mixed,24.6,4.2,4,Intermediate,21.6,8.0,0.7478991596638656,5.983193277310924,298.0,0,0.004832826870763869,0.7037364270731878,-0.9558474222797821
